	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
916	10	635	213.5	213.5	1	1.0		1	1	0	0.0	0	0	2712.36	2712.36	48.09		48.09	48.09	49.0		49.0	49.0	0	0.0	0
917	10	636	1093.5	1093.5	1	3.0		3	3	0	0.0	0	0	941.69	941.69	43.49		43.49	43.49	44.65		44.65	44.65	0	0.0	0
918	10	637	1753.5	1753.5	1	1.0		1	1	0	0.0	0	0	2761.44	2761.44	53.99		53.99	53.99	54.73		54.73	54.73	0	0.0	0
919	10	638	3458.72	3458.72	1	2.0		2	2	0	0.0	0	0	4183.5	4183.5	33.23		33.23	33.23	49.54		49.54	49.54	0	0.0	0
920	10	639	2816.65	2816.65	1	1.0		1	1	1	1.0	1	1	4393.5	4393.5	27.06		27.06	27.06	0.0		0.0	0.0	0	0.0	0
921	10	640	2643.5	2643.5	1	4.0		4	4	0	0.0	0	0	1409.02	1409.02	50.53		50.53	50.53	40.82		40.82	40.82	0	0.0	0
922	10	641	2469.62	2469.62	1	1.0		1	1	1	1.0	1	1	4403.5	4403.5	27.62		27.62	27.62	0.0		0.0	0.0	0	0.0	0
923	10	642	1441.88	1441.88	1	3.0		3	3	0	0.0	0	0	3736.5	3736.5	38.62		38.62	38.62	4.58		4.58	4.58	0	0.0	0
924	10	643	883.5	883.5	1	1.0		1	1	0	0.0	0	0	789.69	789.69	32.25		32.25	32.25	18.73		18.73	18.73	0	0.0	0
925	10	644	2193.5	2193.5	1	5.0		5	5	0	0.0	0	0	2016.5	2016.5	21.02		21.02	21.02	15.81		15.81	15.81	0	0.0	0
926	10	645	1536.5	1536.5	1	2.0		2	2	0	0.0	0	0	1797.8	1797.8	29.47		29.47	29.47	21.13		21.13	21.13	0	0.0	0
927	10	646	1445.27	1445.27	1	3.0		3	3	0	0.0	0	0	3086.5	3086.5	47.32		47.32	47.32	52.49		52.49	52.49	0	0.0	0
928	10	647	666.5	666.5	1	2.0		2	2	0	0.0	0	0	4079.35	4079.35	45.78		45.78	45.78	46.07		46.07	46.07	0	0.0	0
929	10	648	4186.5	4186.5	1	10.0		10	10	0	0.0	0	0	2029.43	2029.43	34.25		34.25	34.25	47.07		47.07	47.07	0	0.0	0
930	10	649	3927.57	3927.57	1	2.0		2	2	1	1.0	1	1	4173.5	4173.5	34.03		34.03	34.03	0.47		0.47	0.47	0	0.0	0
1704	20	6	2012.04	2022.33	3	2.3333333333333335	0.5773502691896257	2	3	3	1.0	1	1	226.5	443.5	20.71333333333333	9.433924598666954	14.62	31.58	0.06999999999999999	0.1212435565298214	0.0	0.21	0	217.24383558573072	0
1705	20	13	1021.19	1630.78	14	7.857142857142857	2.476260917566671	4	13	5	0.35714285714285715	0	1	2664.24	3293.5	29.75571428571428	11.768475304346405	13.82	46.84	12.832142857142857	16.96215569508121	0.0	51.06	0	876.109648217619	0
1706	20	49	2954.29	3513.5	15	7.733333333333333	2.3135213317324204	2	11	2	0.13333333333333333	0	1	2592.6	3293.5	36.821999999999996	16.108223365722235	14.29	56.4	30.42866666666667	21.968057937009572	0.0	59.88	0	896.6474413614307	0
1707	20	70	1705.98	2287.86	14	6.214285714285714	1.4769288003552106	4	9	5	0.35714285714285715	0	1	2623.11	3485.39	35.120714285714286	15.210167381006752	13.92	58.09	26.847857142857144	24.078548761076956	0.0	58.43	0	1040.2457078978982	0
1708	20	81	3736.5	3972.88	4	6.75	0.5	6	7	2	0.5	0	1	2413.5	2534.23	28.34	16.606518800358693	15.27	52.03	26.7925	30.93785962753942	0.0	53.81	0	265.42651958687185	0
1709	20	101	656.5	883.5	6	10.0	1.0954451150103321	9	12	1	0.16666666666666666	0	1	2838.16	3025.63	36.839999999999996	15.172016345891548	18.11	55.03	34.141666666666666	18.528034344383826	2.99	51.44	0	294.404485190019	0
1710	20	102	216.5	876.5	12	7.666666666666667	1.7232808737106582	6	11	3	0.25	0	1	1646.45	2410.2	37.965833333333336	15.238424792330575	12.01	55.53	30.122500000000002	22.85478550445279	0.0	59.03	0	1009.4127314929209	0
1711	20	103	4151.59	4403.5	12	8.416666666666666	2.0207259421636903	5	11	3	0.25	0	1	1472.61	2252.59	39.35	15.357067073204718	14.34	55.62	28.8125	22.43793019339432	0.0	55.91	0	819.6508088814409	0
1712	20	130	2413.5	2831.55	12	11.083333333333334	1.2401124093721456	9	14	6	0.5	0	1	2711.45	3076.5	23.936666666666667	13.10872182475423	13.54	52.58	12.009166666666665	18.40781674789931	0.0	50.01	0	555.002076572692	0
1713	20	165	3317.19	3736.5	6	4.5	0.8366600265340756	3	5	3	0.5	0	1	663.5	1103.5	35.21666666666667	16.194971647603047	15.55	49.93	16.74	20.553352038049656	0.0	50.12	0	607.8000296972681	0
1714	20	175	3694.34	3966.5	10	6.0	2.309401076758503	3	9	1	0.1	0	1	1309.29	1901.46	43.71999999999999	10.133970374712769	21.97	56.13	35.239	19.694803290885304	0.0	52.15	0	651.7180176272557	0
1715	20	181	857.54	1106.5	5	4.2	0.4472135954999579	4	5	2	0.4	0	1	3596.37	3736.5	35.178000000000004	19.755082130935307	13.64	58.37	29.176	27.626815415461838	0.0	58.73	0	285.6877640011907	0
1716	20	224	3513.5	4186.5	13	7.153846153846154	1.863963243832607	5	11	2	0.15384615384615385	0	1	3513.5	3828.13	43.034615384615385	13.026132462211365	16.33	55.26	33.40846153846154	22.239597885361245	0.0	55.26	0	742.9138825597487	0
1717	20	250	223.5	1123.99	15	7.266666666666667	2.6040261866871424	3	12	9	0.6	0	1	1193.37	1766.5	30.013999999999996	18.243892833337025	12.56	61.52	18.807333333333336	25.40992648178117	0.0	61.52	0	1067.4081866839883	0
1718	20	252	3687.09	4406.5	15	6.333333333333333	2.0930724738891344	3	10	4	0.26666666666666666	0	1	2719.45	3238.37	38.83	15.5698004391285	14.15	56.13	33.711333333333336	22.88916333322906	0.0	57.14	0	887.0336602970599	0
1719	20	254	2426.5	2853.5	8	7.375	1.685018016012207	4	9	4	0.5	0	1	3293.5	3746.5	29.60625	12.513607379283442	15.14	56.41	18.84	25.668001202163865	0.0	55.65	0	622.5255014856821	0
1720	20	261	1753.5	1952.07	3	3.0	0.0	3	3	2	0.6666666666666666	0	1	608.23	666.5	32.89333333333333	15.126061395265241	21.88	50.14	16.713333333333335	28.94834249716784	0.0	50.14	0	206.94307864724533	0
1721	20	267	2116.78	2121.14	2	5.0	0.0	5	5	1	0.5	0	1	2193.5	2196.5	26.660000000000004	7.636753236814695	21.26	32.06	0.915	1.294005409571382	0.0	1.83	0	5.292409659124768	0
1722	20	313	1722.11	1902.69	5	6.2	1.6431676725154984	5	9	4	0.8	0	1	1323.5	1543.5	24.662	7.165993999439288	14.77	32.48	7.0840000000000005	15.58443069220047	0.0	34.96	0	284.6210399812355	0
1723	20	317	2592.34	3351.02	16	8.1875	2.1360009363293826	4	11	6	0.375	0	1	1728.56	2222.85	33.498125	16.245969025679365	14.68	55.93	26.129375	23.85801485699652	0.0	57.29	0	905.4932062141603	0
1724	20	385	1073.22	1976.5	16	6.375	1.6278820596099706	3	9	8	0.5	0	1	1795.15	2426.5	28.270624999999995	9.779652665100135	13.6	48.58	14.1525	20.15477263578034	0.0	54.73	0	1102.0515327787534	0
1725	20	396	2270.5	2467.15	4	3.5	0.5773502691896257	3	4	4	1.0	1	1	3743.5	4186.5	19.5525	6.36625151351511	15.08	28.99	0.0	0.0	0.0	0.0	0	484.6856945485394	0
1726	20	491	2203.5	3073.5	17	5.352941176470588	1.7656860023298393	2	8	5	0.29411764705882354	0	1	714.63	1536.5	37.24470588235294	14.595335777932235	14.24	57.01	31.585294117647056	21.690447528130637	0.0	57.5	0	1196.816734884669	0
1727	20	510	1536.5	1536.5	1	6.0		6	6	0	0.0	0	0	1676.27	1676.27	49.68		49.68	49.68	52.59		52.59	52.59	0	0.0	0
1728	20	557	2080.96	2426.5	7	6.0	1.5275252316519468	4	8	3	0.42857142857142855	0	1	1543.5	2001.46	29.97714285714286	15.444101046770477	13.74	48.03	27.002857142857145	22.418686189787987	0.0	46.45	0	573.6943900719267	0
1729	20	642	1326.5	1511.54	3	2.6666666666666665	0.5773502691896257	2	3	2	0.6666666666666666	0	1	3513.5	3736.5	31.483333333333334	20.51432995087418	18.45	55.13	18.38	31.835093843115963	0.0	55.14	0	289.7737075719603	0
1730	20	650	4393.5	4393.5	1	1.0		1	1	0	0.0	0	0	1155.12	1155.12	46.27		46.27	46.27	41.52		41.52	41.52	0	0.0	0
1731	20	794	3513.5	3570.41	2	7.5	2.1213203435596424	6	9	0	0.0	0	0	3811.6	3966.5	46.905	9.27016990135565	40.35	53.46	32.629999999999995	10.479322497184667	25.22	40.04	0	165.02350771935497	0
1732	20	829	3273.45	3526.5	7	6.0	1.8257418583505538	4	9	2	0.2857142857142857	0	1	2013.33	2573.83	28.740000000000002	14.122880961994488	16.26	48.76	27.372857142857146	21.418474668912747	0.0	51.26	0	614.9752454367575	0
1733	20	881	2831.31	3126.38	5	5.0	1.4142135623730951	4	7	1	0.2	0	1	3651.91	3807.63	35.854	16.148185037334695	17.98	51.96	28.574	18.38691192125529	0.0	48.67	0	333.6390614121796	0
1734	20	895	653.5	873.5	3	7.0	2.6457513110645907	5	10	2	0.6666666666666666	0	1	2563.25	2584.48	24.826666666666664	12.907650186355891	14.87	39.41	13.5	13.19164887343504	0.0	26.36	0	221.02197379446235	0
1735	20	907	886.5	957.7	2	8.5	2.1213203435596424	7	10	1	0.5	0	1	2643.5	2844.07	27.015	17.81201981808913	14.42	39.61	8.585	12.141023432973022	0.0	17.17	0	212.8327157652227	0
1736	20	926	3632.56	3632.56	1	5.0		5	5	1	1.0	1	1	876.5	876.5	19.95		19.95	19.95	0.0		0.0	0.0	0	0.0	0
1737	20	933	213.5	213.5	1	2.0		2	2	0	0.0	0	0	1151.73	1151.73	46.77		46.77	46.77	46.84		46.84	46.84	0	0.0	0
1738	20	942	213.5	695.31	9	5.666666666666667	2.0615528128088303	2	8	2	0.2222222222222222	0	1	3086.5	3376.17	38.66222222222222	12.629281232296819	19.75	55.71	36.626666666666665	22.66315512015041	0.0	58.28	0	562.182875050459	0
1739	20	946	2940.49	3547.14	10	8.0	1.0540925533894598	7	10	5	0.5	0	1	1344.47	1628.26	28.310000000000002	12.51372224577661	15.48	48.0	15.172000000000002	17.617574432619513	0.0	49.24	0	669.7469571412774	0
1740	20	956	883.5	1024.13	3	2.3333333333333335	0.5773502691896257	2	3	0	0.0	0	0	837.17	886.5	38.52	15.235520995358183	20.93	47.57	37.67333333333334	20.30353992123868	18.36	58.84	0	149.031022944889	0
1741	20	957	1281.8	1753.5	4	3.5	0.5773502691896257	3	4	1	0.25	0	1	776.56	912.59	38.405	17.3221678781843	14.87	52.0	27.049999999999997	28.34755838986255	0.0	52.01	0	490.92265266536646	0
1742	20	961	213.5	252.73	3	2.0	0.0	2	2	1	0.3333333333333333	0	1	2491.29	2646.5	34.473333333333336	13.13843724852135	23.62	49.08	35.916666666666664	31.470643992987068	0.0	58.66	0	160.09102723138486	0
