	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
2521	10	785	1.7128571428571426	2.998336840570753	0.0	8.02	7	14.571428571428571	1.1338934190276817	13	16	6	0.8571428571428571	0	1	3086.5	3365.95	2272.52	2660.37	0.6357142857142856	1.1902640763412844	0.0	3.07	6	478.03757697486486	478.03757697486486
2522	10	790	3.9915384615384615	9.650264112235345	0.0	34.9	13	22.53846153846154	2.3315011121372935	19	27	12	0.9230769230769231	0	1	2093.02	2416.5	2606.74	3076.5	0.15615384615384617	0.43930889780689364	0.0	1.55	12	570.3628389016944	570.3628389016944
2523	10	798	33.63166666666667	16.38494033242019	4.37	59.12	12	14.583333333333334	8.836477427874375	3	27	1	0.08333333333333333	0	1	2651.0	3073.5	3293.5	4406.5	33.205	15.428703769273696	12.51	59.12	1	1190.4937001093285	1190.4937001093285
2524	10	833	45.78857142857142	11.09513321021345	23.02	55.4	7	8.285714285714286	2.690370836538197	4	11	0	0.0	0	0	1187.86	1657.84	3743.5	3966.5	47.15714285714286	8.980600785926848	29.33	55.8	0	520.2020765048906	520.2020765048906
2525	10	837	46.43		46.43	46.43	1	5.0		5	5	0	0.0	0	0	4393.5	4393.5	2796.8	2796.8	32.48		32.48	32.48	0	0.0	0.0
2526	10	848	24.45		24.45	24.45	1	5.0		5	5	0	0.0	0	0	1260.08	1260.08	446.5	446.5	1.04		1.04	1.04	0	0.0	0.0
2527	10	883	27.5825	21.088705310347205	3.38	48.72	4	13.75	3.095695936834452	11	18	1	0.25	0	1	1308.72	1536.5	1326.5	1704.19	29.78	15.132953005499848	14.05	48.81	1	441.05947954896067	441.05947954896067
2528	10	888	7.869999999999999	12.03006828148298	0.0	29.81	8	15.75	5.284748946598261	9	22	6	0.75	0	1	2046.33	2423.5	3306.5	3716.56	0.69375	1.5597155189328595	0.0	4.43	6	557.1412859410079	557.1412859410079
2529	10	910	23.32		23.32	23.32	1	6.0		6	6	0	0.0	0	0	3279.75	3279.75	443.5	443.5	3.65		3.65	3.65	0	0.0	0.0
2530	10	913	48.73	4.652805605223631	44.33	53.8	4	21.25	3.4034296427770228	18	26	0	0.0	0	0	2952.8	3027.51	1986.5	2206.5	40.465	14.662733942436063	25.11	53.71	0	232.33937268573317	232.33937268573317
