step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
948	4189	27660	332	3857	13.206015586853027	332,306,251,235,193,164,171,128,156,136,170,172,168,122,124,133,75,42,73,93,68,50,65,51,51,56,45,28,31,38,24,29,17,10,9,11,15,8,10,24,15,12,25,25,13,18,14,17,20,13,6,7,4,7,25,16,19,35,2,3,1,1,1,1,0,2,2,1,	180.0	0.6592564502693378	605	6.923967	2189	4	6.923967	730	5.738356	161	252785	1	311946	14.739206	0.3388922009798857	0.9133418475246123	1	0.9133418475246123,
949	4191	27575	329	3862	13.159150123596191	329,301,262,246,192,155,151,145,144,125,179,148,167,141,134,131,73,60,95,69,72,54,52,57,53,56,46,34,32,35,29,23,15,16,11,9,13,7,17,19,9,13,26,22,20,20,14,22,12,6,5,4,10,23,9,29,26,13,0,1,1,1,1,2,3,1,1,	176.0	0.6592835338448509	599	6.996661	2213	4	6.996661	736	5.6942935	159	252785	1	312517	14.739101	0.3376627909213248	0.9120829748916854	1	0.9120829748916854,
950	4192	27478	329	3863	13.109732627868652	329,305,257,252,186,142,162,143,142,136,165,137,176,141,149,121,100,73,81,68,51,55,71,59,44,51,38,30,45,38,28,21,20,12,9,9,10,6,17,21,17,12,19,28,28,12,11,15,12,6,10,7,13,27,16,21,16,10,1,1,2,1,2,0,3,2,	176.0	0.661134444632482	601	6.9750414	2204	4	6.9750414	735	5.7034016	160	252785	1	312782	14.90384	0.34146737223165646	0.9177487931892137	1	0.9177487931892137,
951	4190	27364	327	3863	13.061574935913086	327,298,273,254,179,150,152,127,145,158,154,136,176,146,155,111,100,75,78,70,48,85,42,60,54,40,39,41,32,32,47,23,14,13,9,10,6,10,19,19,11,10,34,18,15,12,25,14,10,10,8,4,11,36,19,16,8,11,0,1,2,0,1,1,2,3,1,	177.0	0.6646147874104318	603	6.9485903	2221	4	6.9485903	725	5.77931	162	252785	1	313120	14.90433	0.33774230687431994	0.9187018012092931	1	0.9187018012092931,
952	4188	27316	322	3866	13.044890403747559	322,309,276,240,179,156,151,118,144,151,167,120,182,141,168,113,109,84,71,64,61,71,55,39,55,50,45,36,36,28,31,23,24,17,10,5,7,5,23,21,11,24,21,11,19,14,19,18,17,6,13,7,21,8,32,18,6,7,0,0,1,0,1,2,0,4,1,	177.0	0.664112612327852	606	6.910891	2240	4	6.910891	716	5.849162	162	252785	1	313523	15.001618	0.29096949718776044	0.9178356730803647	1	0.9178356730803647,
953	4188	27433	326	3862	13.100764274597168	326,308,262,244,183,166,145,109,132,164,160,130,167,153,162,118,109,91,53,67,63,63,81,39,56,49,35,46,31,34,33,22,18,10,14,4,8,8,19,20,17,29,7,17,12,15,18,13,25,15,9,8,27,7,17,21,17,1,1,0,1,1,0,0,6,2,	187.0	0.6617843458533795	603	6.9452734	2256	4	6.9452734	716	5.849162	163	252785	1	313852	15.006465	0.2837867693570495	0.9164940760706282	1	0.9164940760706282,
954	4189	27543	324	3865	13.150155067443848	324,314,264,240,182,165,142,110,136,157,157,140,167,146,136,133,113,90,70,62,58,51,79,70,41,32,49,53,32,30,40,13,14,15,15,14,7,6,18,19,20,24,15,13,12,8,12,16,17,17,14,11,25,12,20,23,15,0,0,0,2,1,3,2,2,1,	187.0	0.6608377277073645	603	6.946932	1996	4	6.946932	713	5.8751755	164	252785	1	313871	15.126335	0.42923067742198284	0.9143106568412094	1	0.9143106568412094,
955	4188	27610	326	3862	13.185291290283203	326,308,269,236,183,158,139,117,139,162,157,139,147,149,151,114,111,86,83,71,57,52,74,80,36,42,48,45,38,21,28,28,14,16,21,7,7,11,15,23,15,19,15,13,15,12,13,10,10,13,21,16,27,20,24,16,9,2,0,0,3,0,2,4,1,	183.0	0.6618464571849204	606	6.910891	1943	4	6.910891	723	5.792531	165	252785	1	314487	15.027348	0.44540977376588387	0.9084737327401713	1	0.9084737327401713,
956	4186	27684	330	3856	13.226946830749512	330,307,254,240,187,170,120,122,151,164,156,120,140,150,144,111,117,104,88,65,65,51,78,61,49,41,41,55,32,25,26,10,22,20,23,13,7,10,15,22,19,22,4,6,13,18,14,12,16,16,15,15,28,26,24,9,5,5,2,1,2,3,5,	180.0	0.6609418084053166	606	6.907591	1990	4	6.907591	724	5.781768	166	252785	1	314755	14.972982	0.4340393193428742	0.9057902952408967	1	0.9057902952408967,
957	4183	27701	327	3856	13.244561195373535	327,317,234,250,190,161,132,110,145,161,176,114,138,153,127,102,126,127,80,71,63,73,75,51,34,45,47,55,22,16,30,20,25,15,15,17,22,14,11,30,7,9,5,9,16,11,9,23,26,12,13,9,31,24,9,20,9,5,5,1,5,3,1,	186.0	0.6604849777573297	604	6.9254966	2074	4	6.9254966	717	5.8340306	168	252785	1	314985	14.995868	0.40826251332416785	0.9125762636844177	1	0.9125762636844177,
958	4186	27805	319	3867	13.284758567810059	319,329,234,228,203,165,134,112,139,164,181,115,131,136,142,95,137,102,93,87,73,62,51,50,50,49,43,50,25,25,27,32,22,17,17,14,22,8,10,23,13,6,5,7,8,28,25,21,15,10,5,12,27,16,22,16,14,4,3,5,5,2,1,	185.0	0.6573140996804244	593	7.059022	2075	4	7.059022	716	5.846369	167	252785	1	315554	15.013332	0.41045022847579593	0.9110953253224201	1	0.9110953253224201,
959	4187	27922	327	3860	13.337472915649414	327,324,237,219,199,166,131,126,113,169,187,130,128,134,146,101,115,95,106,90,75,57,50,64,39,43,38,64,23,21,28,21,27,35,16,13,12,10,7,31,12,6,5,10,21,11,21,29,14,21,7,4,7,14,11,22,26,12,5,5,6,1,	186.0	0.6563690245700426	602	6.9551497	2165	4	6.9551497	718	5.831476	165	252785	1	315863	14.988262	0.3801103743926333	0.9104535701465282	1	0.9104535701465282,
960	4187	27984	335	3852	13.367088317871094	335,309,256,217,198,154,128,136,118,153,194,118,134,141,136,115,113,93,109,93,61,73,49,48,50,29,42,60,28,25,25,31,24,24,17,29,5,5,10,33,6,5,7,10,15,20,12,32,30,13,5,4,6,14,9,4,23,28,12,9,3,1,1,	185.0	0.6593079850721364	608	6.886513	2113	4	6.886513	724	5.7831492	166	252785	1	316097	14.92262	0.39955871469558546	0.9136482103348471	1	0.9136482103348471,
961	4191	28053	338	3853	13.387258529663086	338,295,264,231,182,143,153,135,112,143,202,108,147,133,138,111,113,111,98,101,71,56,47,46,44,42,36,58,36,27,30,23,25,25,13,17,13,12,12,35,8,10,6,6,17,12,23,24,25,11,6,7,2,13,12,3,15,25,22,11,5,1,0,1,	189.0	0.6607502632892868	612	6.848039	2141	4	6.848039	733	5.717599	165	252785	1	316535	14.852395	0.363574822252384	0.9149782892391851	1	0.9149782892391851,
962	4196	28082	340	3856	13.38512897491455	340,299,254,236,182,139,160,135,119,143,196,117,129,132,131,131,121,107,103,83,68,54,55,45,36,54,36,58,39,36,23,19,26,16,16,17,7,23,13,32,11,13,7,13,13,18,16,18,17,11,7,9,3,12,13,2,9,32,19,9,6,5,2,0,1,	186.0	0.6607062713112646	614	6.833876	2151	4	6.833876	739	5.677943	164	252785	1	316787	14.835747	0.3687134015702406	0.9129567409748915	1	0.9129567409748915,
963	4196	28121	342	3854	13.403717994689941	342,293,258,227,177,165,146,130,132,146,173,130,115,128,163,137,84,121,107,66,78,67,52,35,47,51,41,50,31,40,32,25,12,16,12,19,16,16,28,21,10,11,21,15,11,18,15,11,17,11,5,5,3,13,9,8,9,26,20,8,11,3,5,2,	190.0	0.6589015531233379	606	6.9240923	2188	4	6.9240923	734	5.7166214	164	252785	1	317213	14.986081	0.36807557513822287	0.9141672789473516	1	0.9141672789473516,
964	4196	28177	347	3849	13.430410385131836	347,292,249,227,186,164,148,122,125,155,179,125,112,142,145,124,118,119,84,78,65,60,63,59,49,38,36,47,34,30,28,28,23,16,10,21,11,19,23,21,19,15,13,15,15,14,11,19,14,8,6,5,4,16,6,8,7,17,31,9,5,5,9,2,1,	187.0	0.6600569464322897	610	6.8786883	2050	4	6.8786883	739	5.677943	166	252785	1	317605	15.108072	0.43115413593959295	0.9136944684876845	1	0.9136944684876845,
965	4205	28405	343	3862	13.510107040405273	343,289,249,236,190,158,147,127,119,137,195,123,130,124,138,125,125,116,99,51,77,79,52,67,57,32,26,43,29,35,29,25,23,25,13,22,11,18,17,24,23,13,17,19,18,8,15,12,8,9,10,7,5,13,9,5,7,16,28,12,9,2,4,7,3,1,	187.0	0.660650372807471	602	6.9850497	2052	4	6.9850497	742	5.6671157	168	252785	1	317785	15.178861	0.43345451309502003	0.9134429464232569	1	0.9134429464232569,
966	4212	28482	345	3867	13.524216651916504	345,276,264,228,201,145,171,122,114,145,188,130,113,133,131,109,126,130,88,68,75,74,63,60,55,42,24,43,32,24,25,25,25,33,12,13,22,26,17,9,10,29,27,19,4,18,17,11,11,7,10,3,11,10,4,6,6,11,20,22,5,8,3,5,5,3,0,1,	184.0	0.6635495662172125	604	6.97351	1994	4	6.97351	737	5.715061	169	252785	1	318106	15.134369	0.4435018617612442	0.9190977759685633	1	0.9190977759685633,
967	4210	28505	343	3867	13.5415678024292	343,277,262,230,203,151,146,137,127,138,198,125,109,111,127,141,116,121,91,83,57,79,64,43,53,50,40,45,26,33,24,21,21,21,21,20,22,22,18,8,11,30,25,22,7,9,14,13,14,10,5,4,11,11,6,6,3,19,12,16,12,6,4,3,5,3,1,4,	185.0	0.6654458510316236	600	7.016667	2142	4	7.016667	722	5.831025	169	252785	1	318561	15.360277	0.4085513556784852	0.9219599530494117	1	0.9219599530494117,
968	4214	28609	343	3871	13.578073501586914	343,288,251,230,207,151,150,125,138,150,176,135,116,94,127,134,139,109,100,63,67,81,63,45,37,51,49,41,25,25,45,17,15,23,24,16,25,15,24,18,20,30,21,13,6,8,7,17,13,5,8,9,14,12,4,5,2,13,11,27,11,0,6,6,4,2,2,6,	183.0	0.6646798618217932	607	6.9423394	2103	4	6.9423394	719	5.860918	170	252785	1	318889	15.463862	0.4178874195651733	0.9227494936402335	1	0.9227494936402335,
969	4213	28643	344	3869	13.597436904907227	344,292,248,222,207,160,159,117,147,125,167,159,113,103,132,125,115,114,99,73,70,62,69,48,44,60,36,48,22,29,27,29,25,22,23,24,14,17,22,27,24,18,23,11,7,9,10,9,9,14,5,10,12,12,6,3,3,10,16,19,14,2,10,5,3,3,2,5,	186.0	0.664497133610599	609	6.917898	2082	4	6.917898	716	5.884078	171	252785	1	319250	15.612232	0.42483113090817437	0.9244458405182395	1	0.9244458405182395,
970	4221	28764	350	3871	13.628997802734375	350,287,258,222,192,165,140,134,143,132,160,159,125,107,121,122,129,101,85,93,53,82,64,53,42,44,40,46,35,30,28,28,22,28,30,18,11,18,37,25,12,19,23,11,6,9,7,13,9,8,8,18,9,10,3,6,8,5,6,16,22,9,6,5,3,2,4,3,2,	180.0	0.6640638260684071	620	6.8080645	1961	4	6.8080645	725	5.822069	170	252785	1	319753	15.48391	0.4518548715491437	0.9200473244002488	1	0.9200473244002488,
971	4221	28835	338	3883	13.662639617919922	338,297,258,219,187,173,137,139,145,133,138,182,136,97,122,130,107,84,101,95,60,82,62,39,53,46,39,41,40,32,26,26,23,25,33,18,18,29,22,16,19,21,22,14,4,11,12,14,10,5,7,14,14,3,5,6,10,2,2,13,28,10,9,4,1,2,8,2,1,	179.0	0.6659780359445128	609	6.9310346	1986	4	6.9310346	720	5.8625	172	252785	1	319915	15.339886	0.44600129369252695	0.9148836339716678	1	0.9148836339716678,
972	4223	28800	335	3888	13.639593124389648	335,304,263,205,188,173,141,134,138,140,153,173,139,107,118,102,120,92,91,88,72,76,68,45,48,39,50,44,42,30,25,27,32,25,17,23,31,25,17,13,25,24,19,12,4,11,13,10,4,4,19,11,4,6,11,9,3,3,4,12,22,14,7,3,2,5,3,5,1,	179.0	0.6641104868864895	603	7.003317	2078	4	7.003317	732	5.7691255	176	252785	1	320192	14.955016	0.3982175829475336	0.9104499186197942	1	0.9104499186197942,
973	4228	28805	334	3894	13.62582778930664	334,296,275,192,199,177,144,139,140,136,162,166,130,115,113,112,98,84,108,93,70,76,64,53,54,28,46,40,41,36,24,22,39,25,20,21,20,26,25,30,15,18,21,11,8,12,7,7,6,8,20,6,8,5,10,6,2,7,1,4,40,9,4,6,4,3,1,2,3,1,	178.0	0.6669293736624872	603	7.0116086	2010	4	7.0116086	733	5.7680764	177	252785	1	320527	14.819339	0.4418941761066836	0.9101350596178764	1	0.9101350596178764,
974	4236	28694	333	3903	13.547686576843262	333,304,274,194,207,170,134,153,136,137,188,154,125,110,109,103,98,100,96,103,79,68,62,50,53,31,37,45,43,27,36,36,26,16,31,23,13,20,24,30,23,17,19,9,10,14,3,8,4,18,12,4,9,8,9,5,4,8,7,13,25,7,2,6,6,3,2,1,1,1,	178.0	0.6625783338791644	602	7.036545	2017	4	7.036545	740	5.724324	176	252785	1	321184	14.611327	0.44291218906757757	0.9120788793492797	1	0.9120788793492797,
975	4234	28637	335	3899	13.52716064453125	335,299,272,196,203,175,148,136,136,146,176,158,118,119,109,86,107,105,92,124,70,61,75,53,46,38,26,36,51,31,32,34,31,21,17,21,19,20,41,25,14,18,18,7,9,11,3,10,12,11,6,12,9,4,11,7,7,15,3,16,16,8,3,4,5,1,0,4,2,	186.0	0.6623091717913525	599	7.0684476	2219	4	7.0684476	735	5.7605443	177	252785	1	321351	14.719255	0.343360408785815	0.9110694317577599	1	0.9110694317577599,
976	4238	28602	331	3907	13.497876167297363	331,296,275,210,192,172,160,124,125,151,193,144,123,117,113,95,107,91,112,122,63,66,56,62,52,50,39,30,30,35,37,25,25,29,9,23,29,31,23,27,15,9,24,7,8,7,8,8,8,14,16,5,12,5,9,6,22,10,7,10,11,6,6,2,1,0,1,1,3,2,1,	173.0	0.6631857754008073	596	7.1107383	1859	4	7.1107383	736	5.758152	177	252785	1	321771	14.747071	0.5149991760407143	0.9144544381809036	1	0.9144544381809036,
977	4237	28607	335	3902	13.503421783447266	335,297,278,217,179,166,154,119,130,156,197,145,108,126,116,106,95,80,132,113,70,58,64,58,59,50,33,31,42,27,32,27,24,23,15,27,22,28,25,25,17,16,18,10,7,7,7,2,5,13,20,10,8,9,6,9,30,7,7,2,15,8,3,0,4,0,2,2,1,2,1,	170.0	0.6608023813109664	594	7.1329966	2093	4	7.1329966	727	5.8280606	180	252785	1	322078	14.797695	0.4165121767755391	0.9162602034546732	1	0.9162602034546732,
978	4237	28557	331	3906	13.479820251464844	331,311,276,201,189,162,165,124,137,152,167,154,106,120,131,95,79,107,113,135,66,64,60,59,67,51,33,27,38,23,36,22,28,23,20,20,29,25,18,23,22,9,22,9,4,4,8,7,7,8,22,10,10,7,3,25,19,7,6,7,14,2,4,2,3,2,1,2,3,1,	169.0	0.6604820163172301	597	7.097152	2129	4	7.097152	727	5.8280606	179	252785	1	322505	14.780091	0.4025483294528641	0.9187694514868253	1	0.9187694514868253,
979	4242	28622	323	3919	13.49457836151123	323,319,274,210,184,163,160,126,138,156,172,142,118,115,124,95,111,84,117,108,78,67,72,60,57,42,40,27,45,23,18,19,30,35,31,27,22,22,26,9,15,14,22,10,4,7,4,8,18,11,12,6,10,4,20,10,19,10,8,4,16,4,2,4,2,1,4,1,0,1,2,	106.0	0.6588701742291417	588	7.214286	1229	4	7.214286	721	5.8834953	180	252785	1	322654	14.845043	0.6899205121350698	0.9166054496126603	1	0.9166054496126603,
980	4240	28615	331	3909	13.497641563415527	331,313,287,201,177,157,160,129,153,139,173,143,118,96,129,108,119,75,126,97,75,85,65,59,56,44,38,39,28,26,20,15,23,44,41,31,15,24,13,12,14,9,27,14,8,4,6,7,15,18,4,10,4,8,20,22,10,8,6,7,15,5,4,2,1,1,0,0,1,3,0,3,	107.0	0.6610730553756308	601	7.0549083	1276	4	7.0549083	726	5.8402205	180	252785	1	322943	14.817113	0.6657429809894564	0.9148376863497372	1	0.9148376863497372,
981	4248	28660	324	3924	13.493408203125	324,326,264,224,176,147,167,134,155,129,163,140,121,116,121,110,121,83,116,104,77,74,69,59,65,42,39,36,22,30,22,22,24,29,41,27,34,16,9,15,15,19,19,8,8,8,8,5,18,22,6,3,1,11,20,14,8,19,1,3,18,8,1,0,2,1,1,1,2,0,1,3,1,	101.0	0.6547603596576327	593	7.163575	1272	4	7.163575	729	5.8271604	181	252785	1	323438	14.792068	0.7032318507671634	0.9153178273660109	1	0.9153178273660109,
982	4250	28653	326	3924	13.4837646484375	326,316,274,219,171,158,163,149,150,131,136,135,124,138,116,99,127,84,114,105,78,76,79,69,48,44,41,34,31,22,25,34,27,24,26,34,27,20,12,19,11,13,13,14,10,9,7,7,17,20,4,5,5,7,18,16,9,17,6,2,10,10,3,0,1,1,3,0,1,1,4,0,1,	100.0	0.6560743228393795	592	7.1790543	1257	4	7.1790543	720	5.9027777	180	252785	1	323775	14.906346	0.7062386560052685	0.9144031156246274	1	0.9144031156246274,
983	4251	28653	331	3920	13.480592727661133	331,310,275,221,157,174,158,143,163,119,153,134,120,140,105,101,133,77,121,93,90,66,77,63,55,44,46,30,36,31,23,26,27,40,29,18,27,16,20,17,13,14,9,15,5,9,10,13,22,7,6,5,6,6,3,6,33,15,6,1,7,13,7,0,1,3,2,0,1,2,0,2,	100.0	0.6567972556147067	593	7.168634	1250	4	7.168634	726	5.855372	183	252785	1	324116	14.93627	0.7077137354780686	0.9132518203299967	1	0.9132518203299967,
984	4251	28642	335	3916	13.475417137145996	335,310,276,212,168,163,170,144,151,127,140,149,103,139,120,106,114,108,111,90,82,71,65,66,55,48,41,31,36,33,37,31,28,21,30,21,20,18,18,25,11,16,8,12,4,10,11,19,9,8,5,6,8,7,4,3,16,24,14,6,3,13,11,3,0,2,0,1,0,1,1,2,	101.0	0.6572865008237743	598	7.1086955	1243	4	7.1086955	727	5.8473177	185	252785	1	324345	14.94379	0.7168451570734328	0.9123456537284803	1	0.9123456537284803,
985	4256	28696	343	3913	13.484962463378906	343,303,282,201,172,170,167,164,138,118,142,131,119,133,115,121,122,85,117,90,68,81,73,70,72,47,37,23,28,26,45,41,22,19,33,23,12,17,16,27,16,12,8,17,4,8,21,9,13,6,4,6,8,3,8,2,5,37,11,3,6,10,4,14,1,1,1,1,0,2,1,1,	182.0	0.6598443912994629	604	7.0463576	1985	4	7.0463576	747	5.6974564	186	252785	1	324664	14.797182	0.46067110528843513	0.9095238859666063	1	0.9095238859666063,
986	4249	28665	346	3903	13.492586135864258	346,309,273,201,169,164,173,162,127,138,136,124,113,145,99,117,114,119,118,85,67,76,82,77,62,56,32,16,24,38,36,35,24,30,25,16,24,16,17,18,16,9,10,10,16,17,11,11,5,11,5,9,9,4,3,1,9,12,28,11,3,8,3,16,0,2,0,0,1,2,2,0,1,1,	143.0	0.6586516704628562	614	6.9201956	1755	4	6.9201956	734	5.7888284	192	252785	1	325073	15.072552	0.5282481922984275	0.9139202907790772	1	0.9139202907790772,
987	4251	28734	348	3903	13.518701553344727	348,301,279,204,165,163,174,158,135,118,166,115,119,126,99,93,140,113,130,77,78,68,82,89,80,46,20,17,33,39,27,30,23,27,35,25,15,10,9,17,22,15,10,11,15,13,10,9,5,15,7,5,11,9,1,1,11,22,11,14,7,4,3,18,1,0,1,0,0,1,1,0,2,3,	145.0	0.6589170947352261	616	6.900974	1766	4	6.900974	744	5.71371	193	252785	1	325488	14.98209	0.5279016824559926	0.9137390814823565	1	0.9137390814823565,
988	4253	28833	346	3907	13.558899879455566	346,304,274,210,168,155,172,144,150,130,155,99,128,123,102,101,139,114,126,86,76,61,79,101,62,55,31,24,33,31,30,20,25,44,25,19,16,9,14,18,18,13,18,4,9,11,6,16,9,15,6,7,5,6,8,2,17,12,16,12,10,1,6,17,1,0,0,1,3,1,0,1,1,1,1,	145.0	0.6570002881628028	613	6.9380097	1919	4	6.9380097	743	5.7240915	194	252785	1	325968	14.913878	0.45842565981899797	0.9158300653126352	1	0.9158300653126352,
989	4253	28881	342	3911	13.58147144317627	342,309,260,207,176,165,161,158,130,138,152,106,115,121,103,139,128,96,138,84,65,70,94,94,59,49,38,37,26,22,22,31,37,18,28,21,21,15,8,17,16,18,10,6,10,6,8,19,15,6,4,2,10,11,3,4,5,16,25,12,9,4,5,20,1,1,1,1,1,1,0,2,1,	147.0	0.6573498647795457	603	7.053068	1958	4	7.053068	735	5.7863946	195	252785	1	326196	14.998159	0.44640091034472207	0.9193488679995423	1	0.9193488679995423,
990	4256	28786	341	3915	13.52725601196289	341,318,254,207,174,167,150,167,148,117,151,97,137,130,98,135,123,102,149,75,65,70,80,89,79,42,44,37,24,27,33,23,26,17,19,21,20,16,19,20,11,14,10,12,7,8,12,13,11,7,4,8,10,7,5,1,4,14,19,23,8,23,0,6,1,0,1,1,2,2,1,	147.0	0.6581746219437018	607	7.0115323	2014	4	7.0115323	741	5.74359	194	252785	1	326623	14.981668	0.43505000609459876	0.9169624611835148	1	0.9169624611835148,
991	4264	28899	354	3910	13.554878234863281	354,314,263,197,169,167,132,191,153,110,149,108,135,113,126,129,111,112,132,75,60,80,77,95,64,47,40,50,41,14,27,26,17,17,15,21,28,13,18,22,16,11,12,9,4,15,13,10,9,13,3,4,15,4,2,2,4,6,27,18,7,32,2,2,2,1,1,1,4,3,	185.0	0.6566421125345294	616	6.922078	2233	4	6.922078	755	5.647682	196	252785	1	326794	14.9003	0.36187686464590296	0.9130700854130911	1	0.9130700854130911,
992	4259	28981	365	3894	13.609297752380371	365,297,257,189,180,166,133,173,156,108,154,115,142,106,124,130,129,98,128,83,69,64,85,90,62,64,27,48,44,36,14,10,21,17,20,22,26,15,22,13,18,16,10,9,5,15,11,12,14,5,7,7,11,5,1,3,2,5,19,20,19,25,4,1,3,2,3,1,1,1,1,1,	187.0	0.658895045246466	620	6.8693547	2232	4	6.8693547	761	5.5965834	197	252785	1	327429	14.8637295	0.3624984928384689	0.9159653152365195	1	0.9159653152365195,
993	4261	29104	358	3903	13.660642623901367	358,310,245,202,168,152,146,184,143,114,146,117,136,112,130,144,116,86,134,76,72,73,82,103,48,62,40,36,52,23,20,17,21,15,26,14,26,18,13,16,26,13,11,10,8,5,19,20,7,7,9,6,8,3,3,2,2,5,12,23,15,31,6,5,2,1,1,0,0,1,2,2,	188.0	0.6557679521550257	614	6.939739	2265	4	6.939739	751	5.6737685	202	252785	1	327580	15.0724945	0.3574399998216894	0.9148209445412526	1	0.9148209445412526,
994	4264	29217	352	3912	13.704033851623535	352,318,238,197,178,140,152,178,156,123,132,122,134,110,115,150,112,94,125,85,67,72,116,75,58,56,41,39,41,19,32,23,24,14,18,28,25,14,13,23,14,10,22,9,6,7,17,15,8,10,10,7,4,2,2,3,3,3,10,29,17,28,2,5,4,0,1,2,0,3,1,1,	187.0	0.653676526483368	612	6.9673204	2192	6	6.9673204	751	5.677763	206	252785	1	328113	15.099228	0.3699613125001485	0.9146212020841648	1	0.9146212020841648,
995	4265	29324	350	3915	13.750996589660645	350,331,226,195,175,154,151,166,161,126,128,132,123,120,98,151,105,96,122,81,75,91,102,68,73,52,35,34,34,28,34,27,27,16,15,24,26,18,12,31,10,18,16,4,6,14,8,17,17,15,4,3,2,6,0,5,2,2,11,21,23,26,3,7,3,3,1,1,0,1,3,	135.0	0.652618783145958	616	6.9237013	1939	6	6.9237013	746	5.7171583	208	252785	1	328327	15.094215	0.45444366814473247	0.9135121600892785	1	0.9135121600892785,
996	4267	29458	348	3919	13.807358741760254	348,332,226,190,193,146,150,168,150,102,136,160,116,110,119,140,106,84,113,87,79,87,104,77,74,39,41,43,26,28,33,23,36,25,9,20,25,25,20,19,23,15,8,13,6,4,12,23,19,9,4,3,3,4,0,5,0,7,10,11,30,27,7,2,4,1,3,2,1,1,1,	138.0	0.6570065398446939	618	6.9045305	1966	5	6.9045305	751	5.6817575	208	252785	1	328901	14.999953	0.4504632476996654	0.9171188160051359	1	0.9171188160051359,
997	4272	29574	351	3921	13.845505714416504	351,324,224,208,177,148,156,177,132,124,122,164,140,93,106,117,120,74,135,82,82,77,104,74,73,61,36,34,36,24,29,25,23,28,15,28,22,24,26,21,23,14,7,7,10,5,14,22,18,9,3,5,2,1,3,3,3,10,9,10,29,26,6,4,5,2,4,1,1,	133.0	0.6618493656803704	623	6.857143	1955	5	6.857143	752	5.680851	209	252785	1	329267	15.049028	0.4516319674729845	0.9190032077373802	1	0.9190032077373802,
998	4275	29642	335	3940	13.867602348327637	335,331,234,211,183,142,150,170,148,123,133,166,122,104,100,108,125,77,119,97,75,78,96,68,72,65,45,39,23,45,22,17,26,26,27,30,24,22,23,26,19,11,9,4,6,9,17,14,8,11,9,9,3,0,4,4,3,8,11,23,22,18,9,5,3,1,4,4,	138.0	0.6638790360594058	614	6.9625406	1932	5	6.9625406	731	5.848153	210	252785	1	329477	15.226786	0.4543944508828507	0.9236883046625253	1	0.9236883046625253,
999	4279	29660	335	3944	13.863052368164062	335,320,247,210,192,137,146,175,154,132,122,161,127,81,112,113,107,81,122,101,84,85,93,77,58,58,47,44,26,27,24,23,31,23,28,32,39,15,23,23,10,17,4,4,14,7,14,18,7,7,15,4,3,2,4,5,3,3,10,47,7,9,6,8,5,1,2,6,2,	138.0	0.6645857711506153	613	6.980424	1863	5	6.980424	731	5.8536253	215	252785	1	329781	15.207845	0.4698482009413044	0.918323803738392	1	0.918323803738392,
1000	4275	29709	329	3946	13.898947715759277	329,325,231,227,182,136,164,174,153,122,139,153,110,90,109,99,108,88,129,89,93,91,106,54,73,55,35,34,33,22,29,30,33,30,24,29,22,28,25,28,16,15,7,4,7,12,15,12,8,13,9,2,4,4,2,6,3,3,19,40,2,8,8,6,5,3,1,2,6,2,	179.0	0.6627439358244479	601	7.113145	2115	4	7.113145	725	5.8965516	219	252785	1	330154	15.284558	0.387106403610756	0.916501494251779	1	0.916501494251779,
1001	4280	29682	328	3952	13.87009334564209	328,323,242,222,189,151,140,154,176,126,135,164,106,77,114,106,125,90,121,97,77,86,92,67,60,49,44,53,21,22,21,31,33,24,27,29,39,30,32,20,9,11,9,12,7,15,11,8,6,16,6,4,3,5,3,4,3,13,21,22,8,5,7,5,7,4,3,2,4,3,1,	179.0	0.6653063398007267	601	7.1214643	2124	4	7.1214643	721	5.9361997	221	252785	1	330688	15.39368	0.3858321608188787	0.919396173865179	1	0.919396173865179,
1002	4277	29505	334	3943	13.797054290771484	334,320,240,225,190,160,124,168,163,138,148,146,103,93,104,101,121,95,128,85,81,77,85,84,60,36,46,49,31,37,13,18,33,26,35,33,47,22,27,13,12,10,6,10,8,29,11,6,10,7,4,7,3,4,3,2,3,24,16,9,14,6,6,4,4,6,2,6,4,2,	172.0	0.6638368282114286	607	7.0461283	2167	4	7.0461283	728	5.875	221	252785	1	330894	15.298031	0.3736737522565202	0.9159776250516144	1	0.9159776250516144,
1003	4279	29574	336	3943	13.822855949401855	336,314,245,210,202,146,147,167,158,140,133,159,106,105,98,87,97,112,129,93,86,69,83,71,63,54,54,45,30,27,22,14,39,31,35,36,30,27,24,18,7,9,14,9,7,34,10,4,5,11,4,4,4,5,4,1,5,25,11,11,11,5,5,4,6,8,0,2,7,0,2,3,	172.0	0.6655678496146256	603	7.0961857	2300	4	7.0961857	730	5.861644	221	252785	1	331340	14.962276	0.3449728943084014	0.9072837024642216	1	0.9072837024642216,
