step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities
50	1321	2442	295	1026	3.6971991062164307	295,196,144,125,94,136,93,68,33,31,25,25,5,17,7,3,7,5,3,0,2,2,5,	25.0	0.48756131963466265	461	2.8655097	76	15	2.8655097	439	3.0091116	51	61	1	14652	5.990473	0,295,55,23,9,9,3,4,8,3,7,1,2,0,3,0,2,0,2,0,1,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,	0.957145664762371	0.9458182495651779	1	0.9458182495651779,
51	1326	2495	290	1036	3.763197660446167	290,204,143,129,97,123,91,76,29,27,33,24,5,14,10,2,7,3,3,5,1,4,3,3,	32.0	0.4840899097187512	460	2.8826087	101	5	2.8826087	437	3.034325	53	61	1	15111	6.059053	0,290,58,22,11,9,4,5,6,2,5,3,1,1,1,0,3,1,2,0,1,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,	0.9461356380094874	0.9459536307083115	1	0.9459536307083115,
52	1328	2521	290	1038	3.7966866493225098	290,192,151,125,111,116,90,73,32,27,31,27,7,8,15,7,5,5,2,5,1,5,1,2,	32.0	0.48780276897221453	455	2.9186814	98	5	2.9186814	436	3.0458715	54	61	1	15370	6.107294	0,292,55,24,9,10,4,3,6,3,5,1,3,0,1,1,1,3,1,0,2,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,	0.9483706952829857	0.9466003224638542	1	0.9466003224638542,
53	1332	2551	287	1045	3.8303303718566895	287,193,155,123,106,119,93,70,37,28,25,23,10,16,18,3,4,5,3,2,8,2,2,	28.0	0.49452028083994054	455	2.9274726	90	5	2.9274726	434	3.0691245	54	61	1	15604	6.1030273	0,289,53,26,10,10,5,1,7,3,5,1,3,0,1,1,1,2,2,0,1,1,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,	0.9527597036142801	0.9498652421990835	1	0.9498652421990835,
54	1338	2564	291	1047	3.8325860500335693	291,195,151,123,118,108,91,70,37,34,21,27,7,14,15,10,6,1,4,8,5,2,	21.0	0.49312960850032683	460	2.9086957	70	5	2.9086957	437	3.061785	52	61	1	15967	6.0766006	0,292,56,24,9,11,4,1,6,4,4,1,3,1,1,1,2,0,2,0,1,1,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,	0.9574618320146203	0.9503091375605092	1	0.9503091375605092,
55	1339	2595	291	1048	3.8760268688201904	291,185,157,140,102,107,83,77,41,30,25,24,10,17,15,8,5,2,3,6,6,4,1,	20.0	0.5040956666759274	461	2.9045553	50	64	2.9045553	438	3.0570776	52	61	1	16079	6.0052557	0,292,57,25,10,9,5,1,2,4,4,3,3,1,2,2,2,0,0,1,1,1,2,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,	0.9602316593716241	0.9431902910963351	1	0.9431902910963351,
56	1341	2586	293	1048	3.856823205947876	293,187,150,135,116,111,74,77,41,40,15,24,19,8,16,6,9,1,6,5,4,2,2,	20.0	0.5033959625313407	462	2.9025974	50	64	2.9025974	438	3.0616438	52	61	1	16435	5.997203	0,295,57,24,7,10,4,1,3,2,5,2,4,1,2,1,3,0,1,1,1,2,0,2,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,	0.9607817452413474	0.9496207492423061	1	0.9496207492423061,
57	1345	2626	290	1055	3.904832601547241	290,184,156,128,134,94,80,66,45,46,17,23,20,9,17,6,7,5,7,5,4,1,0,1,	19.0	0.5066189035758144	455	2.956044	49	2	2.956044	433	3.1062355	53	61	1	16645	6.070022	0,292,56,22,9,7,5,2,1,2,6,3,3,2,1,1,4,0,0,2,1,2,0,2,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,	0.961203478716843	0.9488731380900695	1	0.9488731380900695,
58	1350	2645	290	1060	3.918518543243408	290,170,170,128,128,116,79,47,58,41,20,21,20,8,15,8,4,5,13,3,5,0,0,1,	20.0	0.5184400562257235	454	2.9735682	50	2	2.9735682	431	3.1322505	54	61	1	16894	6.0990777	0,291,53,24,9,7,5,2,1,1,5,4,3,2,2,1,2,2,0,2,1,2,1,1,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,	0.960772152758172	0.9481820748210582	1	0.9481820748210582,
59	1350	2667	285	1065	3.951111078262329	285,177,155,134,136,115,75,53,56,37,21,23,16,12,15,6,9,4,8,6,5,1,1,	20.0	0.5111725416539661	447	3.0201342	54	2	3.0201342	426	3.169014	54	61	1	17252	6.1391377	0,285,53,24,9,6,6,3,2,3,2,3,5,1,2,1,1,1,1,3,2,2,0,0,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,	0.9597042776852006	0.9454966891793202	1	0.9454966891793202,
60	1354	2727	285	1069	4.028065204620361	285,171,156,139,126,122,79,54,50,36,25,28,13,11,13,13,6,2,6,5,3,6,4,1,	23.0	0.5119983164662013	445	3.0426967	57	5	3.0426967	426	3.1784039	55	61	1	17633	6.188118	0,285,51,24,10,7,6,5,1,2,3,3,4,3,1,0,1,1,1,2,2,3,0,0,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,	0.9565349640941365	0.9453468143538467	1	0.9453468143538467,
61	1355	2747	288	1067	4.054612636566162	288,170,159,129,125,139,73,54,53,23,25,33,9,9,18,13,7,1,5,2,5,2,7,5,1,	23.0	0.5132836456772111	449	3.0178173	55	5	3.0178173	428	3.1658878	55	61	1	17932	6.1635065	0,289,48,25,11,6,4,6,2,2,3,3,4,3,2,0,1,1,1,1,2,3,0,0,1,0,1,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,	0.9534494326736139	0.9412184639588946	1	0.9412184639588946,
62	1356	2777	276	1080	4.095870018005371	276,185,157,130,116,125,87,61,51,20,25,33,18,7,11,21,5,6,3,2,1,5,5,3,3,	28.0	0.5084803371071117	440	3.081818	70	5	3.081818	419	3.2362769	56	61	1	18291	6.293767	0,277,49,25,11,8,4,6,3,2,4,2,4,3,1,0,1,1,1,1,2,3,0,0,1,0,1,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9522074751330073	0.9368074915495598	1	0.9368074915495598,
63	1362	2807	276	1086	4.121879577636719	276,195,148,142,102,124,89,65,47,24,19,38,15,11,12,17,10,1,7,4,2,3,5,2,4,	18.0	0.5094887985117096	443	3.0744922	55	2	3.0744922	421	3.2351544	57	61	1	18399	6.3180995	0,276,52,26,10,8,6,5,2,2,4,1,5,2,1,1,1,1,1,2,2,2,0,0,0,1,1,0,0,0,2,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9517815720762227	0.9437867746025039	1	0.9437867746025039,
64	1366	2824	277	1089	4.134699821472168	277,199,148,130,109,131,85,65,47,23,28,28,17,19,7,17,3,3,7,5,1,0,8,4,1,4,	19.0	0.5044736021752897	443	3.0835214	56	2	3.0835214	423	3.2293143	59	61	1	18813	6.322074	0,277,53,25,11,8,6,3,4,2,4,1,5,2,1,1,1,1,1,2,2,2,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9497909460793362	0.9416847774839705	1	0.9416847774839705,
65	1370	2813	277	1093	4.106569290161133	277,195,165,112,115,124,96,70,47,18,29,29,19,16,7,16,3,6,6,2,3,1,7,4,0,3,	18.0	0.5102954820180836	450	3.0444446	56	2	3.0444446	424	3.231132	59	61	1	19035	6.338622	0,278,55,23,10,8,7,3,3,2,5,1,6,0,2,1,1,1,2,1,1,2,1,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9536228437139103	0.9468031531527554	1	0.9468031531527554,
66	1368	2816	279	1089	4.116959095001221	279,187,169,110,113,116,100,81,43,17,28,34,19,17,4,14,4,7,6,5,5,2,2,4,2,	17.0	0.5138562496881047	448	3.0535715	57	2	3.0535715	424	3.2264152	60	61	1	19225	6.3402843	0,279,55,24,9,6,5,6,2,3,5,1,5,1,2,1,1,1,2,1,1,2,1,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.954134602192021	0.9424996494261696	1	0.9424996494261696,
67	1376	2821	281	1095	4.100290775299072	281,190,167,112,113,129,94,74,49,18,20,40,13,20,7,7,11,6,3,5,6,3,6,0,2,	17.0	0.5151163660524686	452	3.0442479	55	2	3.0442479	428	3.2149532	61	61	1	19489	6.302712	0,282,56,25,8,5,4,6,4,2,4,2,4,3,1,2,1,1,3,1,1,2,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9541370797159718	0.9428875146534169	1	0.9428875146534169,
68	1382	2827	282	1100	4.091172218322754	282,186,184,104,121,106,102,79,44,28,15,43,7,25,6,21,3,0,7,2,2,9,5,1,	18.0	0.5220683312784072	459	3.0108933	65	14	3.0108933	431	3.2064965	61	61	1	19858	6.292968	0,282,60,24,7,6,5,5,4,3,3,2,4,3,1,1,2,0,4,0,1,3,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9527622179826631	0.946838366557059	1	0.946838366557059,
69	1387	2861	283	1104	4.125450611114502	283,181,176,110,119,117,99,82,47,24,23,27,20,20,9,20,5,2,3,2,5,8,4,1,	13.0	0.5176281920235909	451	3.075388	56	2	3.075388	430	3.2255814	62	61	1	20087	6.359311	0,283,55,25,10,5,6,3,4,4,3,2,4,1,3,3,1,0,3,0,1,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9550093392794258	0.9461120095351184	1	0.9461120095351184,
70	1388	2881	284	1104	4.151296615600586	284,181,168,110,121,128,89,76,59,28,16,27,14,27,9,21,3,4,1,7,4,7,2,2,	13.0	0.5189400137110192	452	3.0707965	57	2	3.0707965	431	3.2204177	63	61	1	20397	6.3670774	0,285,52,26,11,6,5,4,3,3,4,3,2,3,2,3,1,1,2,0,4,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9551159308837487	0.9445893880853631	1	0.9445893880853631,
71	1395	2891	279	1116	4.144803047180176	279,190,163,112,112,139,93,90,38,28,25,29,9,32,9,19,3,2,1,10,4,7,1,	13.0	0.5220534408055635	455	3.0659342	57	2	3.0659342	429	3.2517483	63	61	1	20569	6.424764	0,281,53,25,13,6,5,4,3,2,5,4,1,2,3,2,2,1,3,1,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9586231246891442	0.9481804060143965	1	0.9481804060143965,
72	1402	2913	279	1123	4.155492305755615	279,193,159,108,120,141,92,89,42,26,28,28,13,21,17,18,3,2,1,11,5,5,1,	12.0	0.5233483435536677	457	3.0678337	58	2	3.0678337	426	3.2910798	64	61	1	20926	6.4916067	0,279,51,24,11,10,5,4,3,3,3,3,2,3,3,3,2,2,1,1,1,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9588453054827569	0.9458830044278709	1	0.9458830044278709,
73	1404	2924	282	1122	4.1652421951293945	282,196,151,117,121,130,102,82,39,33,17,39,8,20,11,26,6,0,1,11,7,2,3,	26.0	0.5182112960969044	456	3.0789473	82	14	3.0789473	428	3.2803738	65	61	1	21355	6.5172005	0,282,50,25,10,9,5,6,4,1,4,2,2,4,3,1,3,2,1,1,1,0,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9506897022799163	0.9453406732527257	1	0.9453406732527257,
74	1404	2911	277	1127	4.146723747253418	277,193,152,128,133,119,96,82,46,28,19,39,10,13,15,25,6,1,0,10,8,1,2,1,	29.0	0.5178641197969258	448	3.1339285	77	13	3.1339285	424	3.3113208	65	61	1	21562	6.565348	0,278,51,24,11,8,7,5,4,0,3,3,2,3,2,2,3,2,1,2,1,0,0,0,2,1,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9490390575980103	0.9411836622031287	1	0.9411836622031287,
75	1412	2924	277	1135	4.141643047332764	277,192,161,129,127,125,97,78,49,32,19,33,9,18,16,21,3,1,4,1,12,3,3,1,1,	29.0	0.5178800788600333	445	3.1730337	81	2	3.1730337	425	3.322353	65	61	1	21710	6.618805	0,277,56,20,13,7,7,7,1,1,3,3,2,2,2,2,3,2,1,2,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9398627519598135	0.9440092348618248	1	0.9440092348618248,
76	1418	2964	270	1148	4.180535793304443	270,199,157,127,121,147,95,78,52,27,19,29,11,12,22,22,3,4,0,1,4,9,6,3,	20.0	0.5187682867932053	441	3.2154195	77	2	3.2154195	423	3.3522458	68	61	1	22012	6.749498	0,271,60,20,12,9,7,6,1,2,2,4,2,3,0,2,2,3,1,2,2,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.943037092887933	0.9396258817005132	1	0.9396258817005132,
77	1425	2943	268	1157	4.130526542663574	268,207,157,131,127,131,110,82,46,28,19,23,8,13,27,17,5,3,1,0,6,10,3,3,	20.0	0.5126741841847224	443	3.2167044	68	2	3.2167044	421	3.384798	71	61	1	22262	6.873286	0,270,58,19,13,7,9,7,2,2,3,3,1,2,1,2,2,4,0,2,1,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.946948875387376	0.9417103699477994	1	0.9417103699477994,
78	1433	2966	269	1164	4.1395673751831055	269,212,160,132,133,119,106,88,44,32,19,22,8,17,22,14,11,1,2,0,0,5,10,4,3,	29.0	0.5194647463808528	450	3.1844444	88	5	3.1844444	423	3.3877068	78	61	1	22709	7.0758276	0,270,61,19,12,8,9,8,2,1,2,3,1,1,2,2,2,3,1,2,1,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.941994662820577	0.9352306586355877	1	0.9352306586355877,
79	1438	3020	265	1173	4.200278282165527	265,206,168,135,130,125,100,85,47,37,11,29,16,12,12,19,8,8,2,1,1,6,4,6,2,3,	18.0	0.525222498082638	444	3.2387388	71	2	3.2387388	420	3.4238095	83	61	1	22946	7.213181	0,266,59,23,10,8,9,9,2,2,1,2,2,1,2,2,2,3,1,3,0,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9418545239243917	0.9292987697907997	1	0.9292987697907997,
80	1439	3028	266	1173	4.208477973937988	266,205,166,133,125,130,106,75,54,35,19,29,9,16,10,25,8,4,1,1,0,6,7,7,2,	19.0	0.5209339219130777	444	3.2409909	73	14	3.2409909	420	3.4261904	93	61	1	23234	7.4469824	0,266,59,21,12,8,8,8,3,2,2,3,2,0,3,2,2,3,1,2,1,1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9405639831846866	0.9211188746512081	1	0.9211188746512081,
81	1448	3058	273	1175	4.223756790161133	273,203,164,128,128,134,104,79,59,33,17,29,7,16,10,27,4,8,2,0,1,5,9,4,4,	18.0	0.525020244993988	453	3.1964679	72	2	3.1964679	427	3.3911006	95	61	1	23519	7.4810696	0,273,61,21,11,6,9,8,5,1,0,3,2,1,3,3,1,2,1,2,0,1,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9421228817528684	0.9238869858985287	1	0.9238869858985287,
82	1459	3099	272	1187	4.248115062713623	272,213,155,118,148,131,114,63,52,43,24,24,16,12,9,29,4,6,1,2,3,2,10,5,1,2,	17.0	0.5239339033268153	455	3.2065935	73	2	3.2065935	426	3.4248827	96	61	1	23579	7.613316	0,272,61,22,12,5,8,9,2,2,1,3,1,1,3,2,3,1,3,1,1,0,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9428110807377187	0.930528548019684	1	0.930528548019684,
83	1459	3094	277	1182	4.241261005401611	277,206,155,120,147,133,118,69,39,50,18,27,13,13,9,29,3,6,3,1,1,5,3,8,5,1,	18.0	0.5287864263287463	459	3.1786492	73	2	3.1786492	427	3.4168618	94	61	1	23856	7.5845466	0,279,54,23,11,6,9,7,2,3,0,3,1,2,3,2,3,1,3,1,1,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9427966801060823	0.9309766719078857	1	0.9309766719078857,
84	1460	3114	273	1187	4.265753269195557	273,213,148,125,153,137,97,81,34,52,10,34,12,16,10,22,3,9,8,1,1,5,3,6,6,1,	26.0	0.5299134058300694	462	3.1601732	87	5	3.1601732	424	3.4433963	93	61	1	24305	7.608419	0,274,57,19,14,8,8,6,2,2,0,4,1,2,3,2,3,2,2,1,1,2,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9401455873550966	0.9317525241837787	1	0.9317525241837787,
85	1471	3145	276	1195	4.276002883911133	276,213,151,120,158,138,108,79,33,42,17,32,14,13,10,22,5,0,12,3,4,4,3,4,6,3,0,1,	28.0	0.5294369406849873	468	3.1431625	87	5	3.1431625	426	3.4530516	94	61	1	24549	7.6446924	0,276,57,18,14,8,9,5,3,2,0,4,1,1,2,5,3,1,2,1,0,2,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9384608774115946	0.9291327238582461	1	0.9291327238582461,
86	1475	3138	279	1196	4.254915237426758	279,216,143,128,158,136,116,71,33,39,17,37,17,7,11,25,1,7,6,2,3,5,3,6,7,1,1,	35.0	0.5224186729754955	465	3.172043	94	5	3.172043	429	3.4382284	94	61	1	24886	7.710536	0,279,59,16,16,6,9,6,2,2,1,4,1,1,1,4,2,2,3,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9371862256327876	0.9239450945887916	1	0.9239450945887916,
87	1477	3158	291	1186	4.276235580444336	291,208,144,130,151,135,122,59,32,45,18,37,18,8,11,24,2,2,4,8,4,5,3,6,6,3,1,	28.0	0.522362041677355	474	3.1160338	88	5	3.1160338	437	3.3798628	95	61	1	25041	7.7238674	0,292,58,14,15,6,10,5,3,1,2,2,1,1,1,2,2,2,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9344044558869342	0.923633234813642	1	0.923633234813642,
88	1482	3164	290	1192	4.2699055671691895	290,210,146,125,164,141,102,66,31,45,17,42,12,13,10,24,1,0,6,7,6,4,8,7,5,	33.0	0.5219345578016363	471	3.1464968	98	5	3.1464968	436	3.3990827	96	61	1	25358	7.775671	0,291,58,14,14,6,12,4,3,1,2,2,1,1,1,1,3,3,2,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9329680380257701	0.9243907338563911	1	0.9243907338563911,
89	1488	3181	288	1200	4.275537490844727	288,212,145,130,168,130,112,61,25,54,23,37,14,12,9,24,1,0,6,8,5,3,9,9,3,	32.0	0.5201411476202683	468	3.1794872	98	5	3.1794872	436	3.412844	95	61	1	25695	7.7634106	0,288,62,10,16,8,12,2,3,0,3,3,1,1,1,1,3,2,4,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.933408151452536	0.923668668525722	1	0.923668668525722,
90	1492	3221	282	1210	4.317694187164307	282,214,159,125,165,124,112,63,30,47,29,42,10,12,8,23,3,2,0,2,9,9,10,8,1,1,2,	27.0	0.5280639206541123	470	3.174468	88	5	3.174468	430	3.4697673	97	61	1	26045	7.933745	0,282,61,12,13,9,11,3,3,1,3,3,1,1,2,2,2,2,4,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9325835451357802	0.9265056688579625	1	0.9265056688579625,
91	1498	3235	270	1228	4.319092273712158	270,235,159,131,162,119,109,66,32,35,30,46,13,12,5,25,2,2,3,2,8,12,10,4,3,1,2,	28.0	0.5171910210939944	464	3.2284484	84	2	3.2284484	427	3.5081968	96	61	1	26341	7.969237	0,272,66,17,12,6,12,4,2,1,2,2,3,2,1,2,3,1,3,2,1,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9359366855466588	0.9219259977688016	1	0.9219259977688016,
92	1499	3229	269	1230	4.308205604553223	269,240,159,129,163,122,103,67,36,32,30,42,16,9,8,24,3,1,2,7,10,7,9,4,3,2,2,	30.0	0.5072160750817467	462	3.2445889	80	2	3.2445889	425	3.5270588	96	61	1	26453	7.9648314	0,269,68,15,14,7,7,5,2,4,1,2,2,3,2,2,1,1,2,4,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.934522527869287	0.919839665327794	1	0.919839665327794,
93	1509	3295	268	1241	4.367130756378174	268,238,163,131,155,134,98,72,36,29,25,45,22,7,9,24,4,2,3,4,6,11,8,4,7,3,1,	21.0	0.5123940078036296	464	3.252155	85	2	3.252155	423	3.567376	97	61	1	26848	8.016545	0,268,66,13,14,7,9,4,4,3,3,1,3,2,1,1,3,2,4,2,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9368625383104521	0.9180993872630862	1	0.9180993872630862,
94	1511	3316	270	1241	4.389146327972412	270,246,155,127,154,142,94,71,40,22,28,38,26,10,7,26,2,5,4,3,7,8,8,6,7,4,1,	17.0	0.5180885641107472	474	3.1877637	86	2	3.1877637	427	3.5386417	98	61	1	27073	8.070422	0,270,67,17,12,10,6,5,3,2,3,2,2,1,3,1,1,2,4,2,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9381426966668129	0.9058929109293528	1	0.9058929109293528,
