	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
101	72	24	19.44		19.44	19.44	1	5.0		5	5	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
102	73	1	18.047142857142855	2.0379705124274605	13.43	18.97	7	7.571428571428571	0.9759000729485332	6	9	0	0.0	0	0	7511.73	7650.82	15134.84	15511.2	17.99857142857143	1.9791111521036286	13.86	19.43	0	401.23917767336786	401.23917767336786
103	73	20	18.86916666666667	0.18317693053080325	18.61	19.28	12	7.5	1.4459976109624424	5	9	0	0.0	0	0	7726.39	8126.61	15663.35	16236.38	18.99	0.2855298105754591	18.57	19.38	0	698.9559566238763	698.9559566238763
104	73	26	11.100000000000001	0.042426406870557244	11.07	11.13	2	3.0	0.0	3	3	0	0.0	0	0	7492.76	7496.41	15079.93	15080.84	1.6400000000000001	0.4808326112068517	1.3	1.98	0	3.7617283261816077	3.7617283261816077
105	73	27	12.5		12.5	12.5	1	7.0		7	7	0	0.0	0	0	7534.38	7534.38	15404.05	15404.05	8.39		8.39	8.39	0	0.0	0.0
106	74	20	18.828333333333337	0.15590401087216926	18.52	19.06	12	7.5	1.4459976109624424	5	9	0	0.0	0	0	7717.48	8110.36	15646.71	16216.59	18.793333333333337	0.289084238535455	18.45	19.43	0	692.1834358029678	692.1834358029678
107	74	25	17.990000000000002	2.0297536796370017	13.42	18.96	7	7.857142857142857	1.0690449676496976	6	9	0	0.0	0	0	7507.49	7641.65	15121.56	15486.35	17.418571428571433	2.7088892469757515	13.07	19.43	0	388.6780797781123	388.6780797781123
108	74	26	9.365	0.0353553390593113	9.34	9.39	2	4.0	0.0	4	4	1	0.5	0	1	7492.54	7495.81	15078.54	15079.07	1.635	1.053589103967956	0.89	2.38	1	3.3126726370110315	3.3126726370110315
109	74	27	11.68		11.68	11.68	1	7.0		7	7	0	0.0	0	0	7532.97	7532.97	15398.83	15398.83	5.4		5.4	5.4	0	0.0	0.0
110	75	20	18.81833333333333	0.10124976618051167	18.61	18.92	12	7.5	1.4459976109624424	5	9	0	0.0	0	0	7708.49	8098.46	15630.37	16202.52	18.769166666666667	0.2633855912858559	18.32	19.23	0	692.4104443175304	692.4104443175304
111	75	25	17.92833333333333	2.216099426169031	13.41	18.96	6	8.5	0.5477225575051661	8	9	0	0.0	0	0	7537.35	7633.78	15223.68	15469.3	17.828333333333333	2.457066679328567	12.87	19.11	0	263.871046725478	263.871046725478
112	75	26	7.5649999999999995	0.021213203435948527	7.55	7.58	2	5.0	0.0	5	5	1	0.5	0	1	7492.13	7495.54	15077.51	15077.52	1.335	0.38890872965260187	1.06	1.61	1	3.410014662724929	3.410014662724929
113	75	27	14.149999999999999	4.440630585851525	11.01	17.29	2	6.5	0.7071067811865476	6	7	0	0.0	0	0	7504.66	7527.69	15112.56	15383.49	8.205	1.7606958851544983	6.96	9.45	0	271.90705360472015	271.90705360472015
114	76	20	18.813333333333336	0.08647998542265128	18.62	18.95	12	7.666666666666667	1.556997888323046	5	9	0	0.0	0	0	7699.41	8086.31	15612.38	16188.45	18.69	0.4285705627696917	18.14	19.44	0	693.9367801896669	693.9367801896669
115	76	25	17.911666666666665	2.1964372667268757	13.43	18.87	6	8.5	0.5477225575051661	8	9	0	0.0	0	0	7534.38	7626.13	15205.8	15451.65	17.87666666666667	2.2010149174111997	13.43	19.37	0	262.4124330133772	262.4124330133772
