	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
1681	20	110	1986.5	2287.86	8	6.375	1.407885953173359	5	9	2	0.25	0	1	2809.87	3485.39	42.5625	12.896066676094927	20.8	58.09	38.135000000000005	22.004162593213383	0.41	58.43	0	739.6925847945213	0
1682	20	139	3736.5	4403.5	13	8.0	1.6832508230603465	5	10	3	0.23076923076923078	0	1	2054.1	2534.23	36.189230769230775	13.293877952863898	15.27	53.88	28.25692307692308	21.55662326085086	0.0	56.51	0	821.8356386163842	0
1683	20	140	3687.09	4406.5	15	6.333333333333333	2.0930724738891344	3	10	4	0.26666666666666666	0	1	2719.45	3238.37	38.83	15.5698004391285	14.15	56.13	33.711333333333336	22.88916333322906	0.0	57.14	0	887.0336602970599	0
1684	20	146	2954.29	3513.5	16	7.75	2.23606797749979	2	11	2	0.125	0	1	2573.83	3293.5	36.755624999999995	15.564286885366775	14.29	56.4	31.725	21.847430359960715	0.0	59.88	0	911.3949379934037	0
1685	20	156	216.5	876.5	12	7.666666666666667	1.7232808737106582	6	11	3	0.25	0	1	1646.45	2410.2	37.965833333333336	15.238424792330575	12.01	55.53	30.122500000000002	22.85478550445279	0.0	59.03	0	1009.4127314929209	0
1686	20	161	2413.5	2853.5	20	9.6	2.326053807586891	4	14	10	0.5	0	1	2711.45	3746.5	26.204500000000003	12.856800565827937	13.54	56.41	14.741499999999998	21.22959485321326	0.0	55.65	0	1124.6904029554091	0
1687	20	165	3513.5	3768.06	5	8.0	2.0	6	11	0	0.0	0	0	3526.5	3802.68	47.728	4.979585324100721	42.58	54.5	36.996	17.676083559431344	10.68	54.66	0	375.60109957240525	0
1688	20	191	3694.34	3966.5	10	6.0	2.309401076758503	3	9	1	0.1	0	1	1309.29	1901.46	43.71999999999999	10.133970374712769	21.97	56.13	35.239	19.694803290885304	0.0	52.15	0	651.7180176272557	0
1689	20	198	2940.49	3547.14	13	7.3076923076923075	1.6525039276108335	4	10	6	0.46153846153846156	0	1	1106.5	1628.26	30.199230769230773	12.50293196383582	15.48	48.0	18.99923076923077	20.298901227052685	0.0	49.24	0	800.1610588500292	0
1690	20	216	2426.5	3073.5	14	5.571428571428571	1.869359648250035	2	8	4	0.2857142857142857	0	1	714.63	1536.5	37.442142857142855	15.387984412707024	14.24	57.01	31.548571428571424	21.503309890892066	0.0	57.5	0	1045.982455349993	0
1691	20	259	1281.8	1753.5	4	3.5	0.5773502691896257	3	4	1	0.25	0	1	776.56	912.59	38.405	17.3221678781843	14.87	52.0	27.049999999999997	28.34755838986255	0.0	52.01	0	490.92265266536646	0
1692	20	262	213.5	883.5	15	7.133333333333334	2.8250579429371676	2	12	8	0.5333333333333333	0	1	1151.73	1766.5	32.17933333333333	18.171689310049103	12.56	61.52	21.930000000000003	25.808567237588818	0.0	61.52	0	909.308612573311	0
1693	20	324	3557.48	3642.5	3	5.0	0.0	5	5	3	1.0	1	1	663.5	876.5	17.326666666666668	2.3189724736040485	15.55	19.95	0.0	0.0	0.0	0.0	0	229.34123135624785	0
1694	20	340	1073.22	1766.5	13	6.615384615384615	1.6602440351979153	3	9	8	0.6153846153846154	0	1	1795.15	2416.5	24.849230769230772	6.627014739607446	13.6	38.68	9.170769230769231	15.303961612133019	0.0	48.99	0	930.9742106524756	0
1695	20	341	1722.11	1902.69	5	6.2	1.6431676725154984	5	9	4	0.8	0	1	1323.5	1543.5	24.662	7.165993999439288	14.77	32.48	7.0840000000000005	15.58443069220047	0.0	34.96	0	284.6210399812355	0
