	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
85	55	1	18.05612903225806	1.5714826914295166	13.39	19.18	31	15.419354838709678	3.0306676222507707	8	22	0	0.0	0	0	7578.18	8126.47	15328.84	16234.4	17.672258064516125	2.2832341238944984	12.75	19.43	0	1058.612694851143	1058.612694851143
86	55	32	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
87	56	1	17.991875	1.728429153511866	13.27	19.37	32	15.375	3.3864054594043917	8	22	0	0.0	0	0	7571.78	8123.71	15311.24	16236.24	17.502187499999998	2.4526032704902483	12.69	19.42	0	1077.149815438874	1077.149815438874
88	57	1	17.896874999999998	1.8339072293348657	13.22	19.17	32	15.75	3.282406670171613	7	22	0	0.0	0	0	7561.84	8107.39	15293.09	16216.34	17.525625	2.3853409000973915	12.74	19.43	0	1072.3876934206212	1072.3876934206212
89	57	33	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
90	58	1	17.849090909090908	1.9170002015459917	13.14	19.3	33	15.848484848484848	3.7924366517551427	3	22	0	0.0	0	0	7551.53	8126.32	15275.24	16234.22	17.396060606060605	2.4324228397242624	12.64	19.3	0	1118.045698752962	1118.045698752962
91	58	34	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
92	59	1	17.781764705882352	1.9915753937573202	13.16	19.3	34	15.529411764705882	4.157762321523639	1	22	0	0.0	0	0	7545.94	8123.82	15257.82	16236.37	17.21323529411765	2.427154114281616	12.6	19.31	0	1136.444189962711	1136.444189962711
93	60	1	17.77	1.9812003529955453	13.19	19.23	32	16.03125	3.355153715049864	9	22	0	0.0	0	0	7584.13	8107.36	15449.13	16216.32	17.237812499999997	2.430145003472687	12.65	19.4	0	928.6280897108381	928.6280897108381
94	60	35	13.32		13.32	13.32	1	13.0		13	13	0	0.0	0	0	7540.24	7540.24	15544.38	15544.38	13.24		13.24	13.24	0	0.0	0.0
